call_id,lead_id,rep_id,call_at_utc,call_local_hour,duration_seconds,connected_flag,disposition,dialer_source,scheduled_flag
C0247400,L102474,SDR01,2026-01-19 21:00:00,15,403,1,Connected - Follow-up,Manual,0
C0247401,L102474,SDR01,2026-01-21 16:00:00,10,342,1,Connected - Discovery,Genesys,0
C0247402,L102474,AE06,2026-01-29 17:00:00,11,13,0,Wrong Number,Genesys,0
C0247500,L102475,SDR01,2026-04-21 10:00:00,6,40,0,Voicemail,Manual,0
C0247501,L102475,SDR01,2026-04-25 16:00:00,12,13,0,No Answer,Genesys,0
C0247502,L102475,AE06,2026-04-25 18:00:00,14,10,0,No Answer,Genesys,0
C0247600,L102476,SDR01,2026-06-20 13:00:00,7,37,0,No Answer,Genesys,0
C0247700,L102477,SDR04,2026-05-26 13:00:00,8,17,0,No Answer,Genesys,0
C0247701,L102477,SDR04,2026-06-06 09:00:00,4,408,1,Connected - Discovery,Genesys,0
C0247702,L102477,AE08,2026-05-31 08:00:00,3,26,0,Wrong Number,Genesys,0
C0247703,L102477,AE08,2026-05-29 09:00:00,4,411,1,Connected - Follow-up,Genesys,0
C0247800,L102478,SDR02,2026-06-29 14:00:00,8,16,0,Wrong Number,Genesys,0
C0247801,L102478,SDR02,2026-06-26 14:00:00,8,41,0,Busy,Genesys,1
C0247900,L102479,SDR01,2026-02-02 10:00:00,4,232,1,Connected - Follow-up,Genesys,0
C0247901,L102479,SDR01,2026-02-12 09:00:00,3,14,0,Busy,Genesys,0
C0247902,L102479,AE02,2026-02-11 18:00:00,12,28,0,Wrong Number,Genesys,0
C0247903,L102479,AE06,2026-02-02 20:00:00,14,104,1,Connected - Discovery,Genesys,0
C0247904,L102479,AE05,2026-02-13 13:00:00,7,8,0,No Answer,Genesys,0
C0247905,L102479,AE03,2026-01-31 20:00:00,14,225,1,Connected - Discovery,Genesys,0
C0247906,L102479,AE02,2026-02-10 19:00:00,13,431,1,Connected - Demo Scheduled,Genesys,0
C0248000,L102480,SDR01,2026-06-07 19:00:00,14,492,1,Connected - Discovery,Genesys,0
C0248100,L102481,SDR02,2026-07-06 13:00:00,9,32,0,Busy,Genesys,0
C0248200,L102482,SDR01,2026-03-09 18:00:00,13,468,1,Connected - Discovery,Genesys,0
C0248201,L102482,SDR01,2026-03-09 13:00:00,8,29,0,No Answer,Genesys,0
C0248202,L102482,AE09,2026-03-10 18:00:00,13,569,1,Connected - Follow-up,Genesys,0
C0248300,L102483,SDR02,2026-04-02 21:00:00,16,40,0,Voicemail,Genesys,0
C0248301,L102483,SDR02,2026-04-14 13:00:00,8,363,1,Connected - Discovery,Genesys,0
C0248302,L102483,AE01,2026-04-11 09:00:00,4,362,1,Connected - Demo Scheduled,Genesys,0
C0248400,L102484,SDR02,2026-04-16 19:00:00,13,187,1,Connected - Discovery,Genesys,1
C0248401,L102484,SDR02,2026-04-17 21:00:00,15,399,1,Connected - Follow-up,Manual,0
C0248402,L102484,AE02,2026-04-16 15:00:00,9,136,1,Connected - Demo Scheduled,Genesys,1
C0248403,L102484,AE04,2026-04-11 13:00:00,7,31,0,No Answer,Genesys,0
C0248404,L102484,AE02,2026-04-20 10:00:00,4,170,1,Connected - Discovery,Genesys,0
C0248405,L102484,AE04,2026-04-10 13:00:00,7,12,0,No Answer,Genesys,0
C0248500,L102485,SDR02,2026-04-07 19:00:00,13,316,1,Connected - Discovery,Genesys,0
C0248501,L102485,SDR02,2026-04-06 15:00:00,9,213,1,Connected - Follow-up,Manual,0
C0248502,L102485,AE08,2026-04-05 20:00:00,14,272,1,Connected - Discovery,Genesys,1
C0248503,L102485,AE07,2026-04-03 16:00:00,10,303,1,Connected - Discovery,Genesys,0
C0248600,L102486,SDR02,2026-02-26 08:00:00,3,439,1,Connected - Discovery,Genesys,1
C0248700,L102487,SDR01,2026-06-30 18:00:00,14,426,1,Connected - Demo Scheduled,Genesys,0
C0248701,L102487,SDR01,2026-06-26 21:00:00,17,136,1,Connected - Discovery,Genesys,0
C0248702,L102487,AE06,2026-07-04 19:00:00,15,23,0,No Answer,Manual,0
C0248703,L102487,AE06,2026-06-28 13:00:00,9,247,1,Connected - Demo Scheduled,Genesys,0
C0248800,L102488,SDR01,2026-07-02 12:00:00,6,15,0,No Answer,Genesys,0
C0248801,L102488,SDR01,2026-06-24 11:00:00,5,35,0,Busy,Genesys,1
C0248802,L102488,AE07,2026-06-28 09:00:00,3,492,1,Connected - Demo Scheduled,Genesys,0
C0248803,L102488,AE09,2026-06-24 14:00:00,8,432,1,Connected - Discovery,Genesys,0
C0248804,L102488,AE08,2026-06-30 11:00:00,5,657,1,Connected - Follow-up,Genesys,0
C0248900,L102489,SDR01,2026-03-18 13:00:00,7,21,0,Wrong Number,Genesys,0
C0249000,L102490,SDR03,2026-06-06 09:00:00,3,17,0,Wrong Number,Genesys,0
C0249001,L102490,SDR03,2026-06-01 16:00:00,10,33,0,No Answer,Genesys,0
C0249002,L102490,AE09,2026-06-01 13:00:00,7,372,1,Connected - Discovery,Genesys,0
C0249003,L102490,AE08,2026-06-04 17:00:00,11,195,1,Connected - Follow-up,Genesys,1
C0249004,L102490,AE09,2026-06-05 08:00:00,2,538,1,Connected - Discovery,Genesys,0
C0249005,L102490,AE07,2026-06-03 09:00:00,3,631,1,Connected - Discovery,Genesys,0
C0249100,L102491,SDR02,2026-03-19 17:00:00,12,353,1,Connected - Follow-up,Genesys,1
C0249200,L102492,SDR01,2026-06-01 20:00:00,14,14,0,No Answer,Genesys,0
C0249201,L102492,SDR01,2026-06-04 11:00:00,5,308,1,Connected - Discovery,Genesys,0
C0249202,L102492,AE06,2026-05-28 09:00:00,3,10,0,Busy,Genesys,0
C0249300,L102493,SDR02,2026-04-22 19:00:00,13,362,1,Connected - Follow-up,Genesys,0
C0249301,L102493,SDR02,2026-04-24 18:00:00,12,21,0,No Answer,Genesys,0
C0249302,L102493,AE05,2026-04-18 15:00:00,9,275,1,Connected - Follow-up,Genesys,1
C0249400,L102494,SDR04,2026-04-04 10:00:00,4,40,1,Connected - Demo Scheduled,Genesys,0
C0249401,L102494,SDR04,2026-04-04 08:00:00,2,18,0,Voicemail,Genesys,0
C0249402,L102494,AE02,2026-04-05 16:00:00,10,355,1,Connected - Follow-up,Genesys,0
C0249500,L102495,SDR01,2026-02-03 19:00:00,14,22,0,No Answer,Genesys,0
C0249501,L102495,SDR01,2026-01-31 16:00:00,11,34,0,Voicemail,Manual,0
C0249502,L102495,AE02,2026-01-25 14:00:00,9,360,1,Connected - Discovery,Genesys,0
C0249600,L102496,SDR02,2026-05-10 17:00:00,11,244,1,Connected - Follow-up,Genesys,0
C0249601,L102496,SDR02,2026-05-08 16:00:00,10,163,1,Connected - Follow-up,Genesys,0
C0249602,L102496,AE05,2026-05-11 15:00:00,9,30,0,Voicemail,Genesys,0
C0249700,L102497,SDR02,2026-02-28 16:00:00,11,289,1,Connected - Discovery,Genesys,0
C0249800,L102498,SDR03,2026-02-09 20:00:00,15,194,1,Connected - Discovery,Genesys,1
C0249900,L102499,SDR01,2026-02-06 11:00:00,6,285,1,Connected - Demo Scheduled,Manual,0
C0249901,L102499,SDR01,2026-02-08 17:00:00,12,461,1,Connected - Demo Scheduled,Genesys,0
C0249902,L102499,AE04,2026-02-07 19:00:00,14,253,1,Connected - Discovery,Genesys,1
C0250100,L102501,SDR01,2026-01-20 11:00:00,5,530,1,Connected - Follow-up,Genesys,0
C0250101,L102501,SDR01,2026-01-25 10:00:00,4,469,1,Connected - Discovery,Genesys,0
C0250102,L102501,AE08,2026-01-24 17:00:00,11,392,1,Connected - Follow-up,Genesys,0
C0250103,L102501,AE08,2026-01-22 15:00:00,9,532,1,Connected - Demo Scheduled,Manual,0
C0250104,L102501,AE09,2026-01-30 17:00:00,11,37,0,Voicemail,Genesys,0
C0250200,L102502,SDR01,2026-06-01 08:00:00,3,344,1,Connected - Discovery,Genesys,0
C0250201,L102502,SDR01,2026-05-27 13:00:00,8,18,0,No Answer,Genesys,0
C0250300,L102503,SDR01,2026-06-10 08:00:00,2,35,0,No Answer,Genesys,0
C0250301,L102503,SDR01,2026-06-10 18:00:00,12,343,1,Connected - Discovery,Genesys,1
C0250302,L102503,AE05,2026-06-15 18:00:00,12,246,1,Connected - Demo Scheduled,Manual,0
C0250400,L102504,SDR01,2026-01-12 18:00:00,12,17,0,Voicemail,Genesys,0
C0250401,L102504,SDR01,2026-01-06 19:00:00,13,32,0,Wrong Number,Genesys,0
C0250500,L102505,SDR03,2026-04-23 10:00:00,4,144,1,Connected - Discovery,Manual,0
C0250501,L102505,SDR03,2026-04-29 19:00:00,13,194,1,Connected - Discovery,Manual,0
C0250502,L102505,AE04,2026-04-19 10:00:00,4,23,0,No Answer,Genesys,0
C0250503,L102505,AE04,2026-04-17 16:00:00,10,476,1,Connected - Demo Scheduled,Genesys,0
C0250600,L102506,SDR01,2026-04-18 08:00:00,3,109,1,Connected - Discovery,Genesys,1
C0250601,L102506,SDR01,2026-04-23 20:00:00,15,308,1,Connected - Follow-up,Manual,0
C0250700,L102507,SDR01,2026-03-19 17:00:00,12,241,1,Connected - Follow-up,Genesys,0
C0250701,L102507,SDR01,2026-03-07 11:00:00,6,27,0,Busy,Genesys,0
C0250702,L102507,AE08,2026-03-06 15:00:00,10,39,0,Wrong Number,Manual,0
C0250703,L102507,AE07,2026-03-16 08:00:00,3,348,1,Connected - Demo Scheduled,Manual,0
C0250704,L102507,AE07,2026-03-14 21:00:00,16,28,0,No Answer,Genesys,0
C0250800,L102508,SDR02,2026-05-06 17:00:00,12,12,0,No Answer,Manual,0
C0250801,L102508,SDR02,2026-05-06 21:00:00,16,441,1,Connected - Demo Scheduled,Genesys,0
C0250802,L102508,AE04,2026-05-06 17:00:00,12,288,1,Connected - Demo Scheduled,Genesys,0
C0250803,L102508,AE06,2026-05-13 16:00:00,11,250,1,Connected - Demo Scheduled,Genesys,0
C0250900,L102509,SDR01,2026-03-28 09:00:00,3,210,1,Connected - Discovery,Genesys,0
C0250901,L102509,SDR01,2026-03-25 11:00:00,5,33,0,Wrong Number,Manual,0
C0250902,L102509,AE01,2026-03-21 16:00:00,10,9,0,Wrong Number,Genesys,0
C0250903,L102509,AE02,2026-03-20 18:00:00,12,27,0,No Answer,Genesys,0
C0250904,L102509,AE02,2026-03-20 15:00:00,9,180,1,Connected - Follow-up,Genesys,0
C0251000,L102510,SDR02,2026-03-25 10:00:00,5,214,1,Connected - Discovery,Genesys,0
C0251001,L102510,SDR02,2026-03-22 12:00:00,7,36,0,Voicemail,Genesys,0
C0251002,L102510,AE05,2026-03-26 14:00:00,9,310,1,Connected - Discovery,Genesys,0
C0251100,L102511,SDR01,2026-03-25 18:00:00,13,279,1,Connected - Follow-up,Genesys,0
C0251200,L102512,SDR02,2026-06-06 12:00:00,8,19,0,No Answer,Genesys,0
C0251300,L102513,SDR02,2026-05-08 17:00:00,11,202,1,Connected - Follow-up,Genesys,1
C0251400,L102514,SDR02,2026-03-18 13:00:00,8,297,1,Connected - Follow-up,Genesys,0
C0251401,L102514,SDR02,2026-03-20 15:00:00,10,427,1,Connected - Demo Scheduled,Genesys,0
C0251402,L102514,AE05,2026-03-23 14:00:00,9,378,1,Connected - Discovery,Manual,1
C0251403,L102514,AE06,2026-03-22 18:00:00,13,492,1,Connected - Demo Scheduled,Genesys,0
C0251500,L102515,SDR02,2026-06-24 10:00:00,5,250,1,Connected - Discovery,Manual,0
C0251501,L102515,SDR02,2026-06-28 11:00:00,6,252,1,Connected - Demo Scheduled,Genesys,0
C0251502,L102515,AE02,2026-06-28 09:00:00,4,13,0,Voicemail,Genesys,0
C0251503,L102515,AE05,2026-06-20 09:00:00,4,362,1,Connected - Discovery,Genesys,0
C0251600,L102516,SDR02,2026-06-05 13:00:00,8,401,1,Connected - Follow-up,Genesys,0
C0251601,L102516,SDR02,2026-06-08 10:00:00,5,581,1,Connected - Follow-up,Genesys,0
C0251700,L102517,SDR02,2026-06-18 16:00:00,10,314,1,Connected - Follow-up,Manual,0
C0251800,L102518,SDR01,2026-05-16 16:00:00,10,332,1,Connected - Discovery,Genesys,0
C0251801,L102518,SDR01,2026-05-14 19:00:00,13,482,1,Connected - Demo Scheduled,Genesys,0
C0251802,L102518,AE08,2026-05-21 13:00:00,7,30,0,No Answer,Manual,0
C0251803,L102518,AE07,2026-05-13 19:00:00,13,409,1,Connected - Discovery,Genesys,0
C0251900,L102519,SDR01,2026-03-16 15:00:00,9,20,0,No Answer,Manual,0
C0251901,L102519,SDR01,2026-03-15 12:00:00,6,39,0,No Answer,Genesys,0
C0252000,L102520,SDR02,2026-05-27 17:00:00,11,245,1,Connected - Demo Scheduled,Genesys,1
C0252100,L102521,SDR01,2026-03-02 19:00:00,13,365,1,Connected - Demo Scheduled,Genesys,0
C0252200,L102522,SDR02,2026-02-19 21:00:00,15,345,1,Connected - Follow-up,Genesys,0
C0252201,L102522,SDR02,2026-02-19 17:00:00,11,244,1,Connected - Follow-up,Genesys,1
C0252202,L102522,AE01,2026-02-23 13:00:00,7,18,0,No Answer,Genesys,0
C0252300,L102523,SDR01,2026-03-23 12:00:00,7,21,0,No Answer,Genesys,0
C0252301,L102523,SDR01,2026-03-24 16:00:00,11,246,1,Connected - Demo Scheduled,Genesys,0
C0252302,L102523,AE01,2026-04-04 16:00:00,11,392,1,Connected - Follow-up,Manual,0
C0252400,L102524,SDR02,2026-07-01 08:00:00,2,227,1,Connected - Discovery,Manual,0
C0252401,L102524,SDR02,2026-07-07 15:00:00,9,89,1,Connected - Follow-up,Genesys,1
C0252500,L102525,SDR01,2026-04-14 12:00:00,6,59,1,Connected - Follow-up,Genesys,0
C0252501,L102525,SDR01,2026-04-17 08:00:00,2,299,1,Connected - Demo Scheduled,Genesys,0
C0252502,L102525,AE03,2026-04-26 15:00:00,9,41,0,Busy,Genesys,0
C0252503,L102525,AE01,2026-04-22 09:00:00,3,38,0,Wrong Number,Genesys,0
C0252700,L102527,SDR03,2026-04-04 12:00:00,6,292,1,Connected - Discovery,Manual,1
C0252701,L102527,SDR03,2026-04-02 12:00:00,6,12,0,No Answer,Manual,0
C0252702,L102527,AE04,2026-04-03 10:00:00,4,11,0,Voicemail,Genesys,0
C0252703,L102527,AE03,2026-03-31 08:00:00,2,29,0,Busy,Genesys,0
C0252704,L102527,AE06,2026-03-27 17:00:00,11,426,1,Connected - Discovery,Genesys,0
C0252800,L102528,SDR03,2026-02-24 08:00:00,4,25,0,Wrong Number,Manual,0
C0252801,L102528,SDR03,2026-02-24 15:00:00,11,27,0,Busy,Genesys,0
C0252802,L102528,AE01,2026-02-27 15:00:00,11,15,0,No Answer,Genesys,0
C0252803,L102528,AE01,2026-03-06 10:00:00,6,15,0,No Answer,Genesys,0
C0252900,L102529,SDR01,2026-05-06 13:00:00,7,35,0,Busy,Manual,1
C0252901,L102529,SDR01,2026-05-08 08:00:00,2,39,0,Voicemail,Genesys,1
C0252902,L102529,AE04,2026-05-08 15:00:00,9,377,1,Connected - Discovery,Genesys,0
C0252903,L102529,AE03,2026-05-02 10:00:00,4,10,0,No Answer,Genesys,0
C0253000,L102530,SDR02,2026-03-18 18:00:00,14,206,1,Connected - Follow-up,Manual,0
C0253001,L102530,SDR02,2026-03-05 19:00:00,15,398,1,Connected - Discovery,Genesys,0
C0253002,L102530,AE05,2026-03-13 09:00:00,5,215,1,Connected - Follow-up,Genesys,0
C0253100,L102531,SDR01,2026-04-20 12:00:00,8,261,1,Connected - Demo Scheduled,Manual,0
C0253101,L102531,SDR01,2026-04-21 10:00:00,6,23,0,Voicemail,Manual,0
C0253102,L102531,AE04,2026-04-23 13:00:00,9,18,0,Voicemail,Genesys,0
C0253200,L102532,SDR03,2026-03-19 10:00:00,6,24,0,No Answer,Manual,0
C0253201,L102532,SDR03,2026-03-17 11:00:00,7,391,1,Connected - Demo Scheduled,Genesys,1
C0253202,L102532,AE05,2026-03-18 10:00:00,6,40,1,Connected - Follow-up,Genesys,1
C0253203,L102532,AE04,2026-03-12 10:00:00,6,11,0,Wrong Number,Genesys,0
C0253300,L102533,SDR01,2026-03-10 09:00:00,3,30,0,Voicemail,Manual,0
C0253301,L102533,SDR01,2026-03-09 20:00:00,14,591,1,Connected - Discovery,Genesys,0
C0253400,L102534,SDR01,2026-07-05 12:00:00,6,338,1,Connected - Discovery,Genesys,0
C0253401,L102534,SDR01,2026-07-07 09:00:00,3,342,1,Connected - Follow-up,Manual,0
C0253402,L102534,AE08,2026-07-08 13:00:00,7,236,1,Connected - Discovery,Manual,0
C0253500,L102535,SDR01,2026-03-11 15:00:00,10,281,1,Connected - Demo Scheduled,Genesys,1
C0253501,L102535,SDR01,2026-03-09 10:00:00,5,306,1,Connected - Follow-up,Genesys,1
C0253600,L102536,SDR02,2026-01-18 08:00:00,4,398,1,Connected - Discovery,Genesys,0
C0253601,L102536,SDR02,2026-01-15 17:00:00,13,34,0,No Answer,Genesys,0
C0253602,L102536,AE01,2026-01-19 19:00:00,15,395,1,Connected - Discovery,Genesys,1
C0253603,L102536,AE02,2026-01-14 10:00:00,6,20,0,No Answer,Manual,0
C0253604,L102536,AE02,2026-01-15 11:00:00,7,203,1,Connected - Demo Scheduled,Genesys,0
C0253700,L102537,SDR04,2026-03-13 10:00:00,5,29,0,No Answer,Genesys,0
C0253701,L102537,SDR04,2026-03-12 11:00:00,6,17,0,No Answer,Genesys,0
C0253702,L102537,AE06,2026-03-12 20:00:00,15,455,1,Connected - Discovery,Genesys,0
C0253703,L102537,AE02,2026-03-17 15:00:00,10,258,1,Connected - Demo Scheduled,Genesys,0
C0253900,L102539,SDR04,2026-01-23 15:00:00,9,476,1,Connected - Demo Scheduled,Manual,0
C0253901,L102539,SDR04,2026-01-20 11:00:00,5,8,0,No Answer,Genesys,0
C0253902,L102539,AE01,2026-01-22 21:00:00,15,38,0,Busy,Genesys,0
C0254000,L102540,SDR04,2026-03-04 20:00:00,14,301,1,Connected - Follow-up,Genesys,0
C0254001,L102540,SDR04,2026-03-02 10:00:00,4,19,0,No Answer,Genesys,0
C0254002,L102540,AE07,2026-03-09 11:00:00,5,14,0,No Answer,Manual,0
C0254003,L102540,AE07,2026-03-05 14:00:00,8,30,0,Busy,Genesys,0
C0254004,L102540,AE09,2026-03-04 17:00:00,11,430,1,Connected - Follow-up,Genesys,1
C0254005,L102540,AE08,2026-02-26 16:00:00,10,509,1,Connected - Discovery,Genesys,0
C0254006,L102540,AE08,2026-03-05 10:00:00,4,41,0,Busy,Genesys,0
C0254100,L102541,SDR02,2026-02-04 14:00:00,8,148,1,Connected - Follow-up,Genesys,0
C0254101,L102541,SDR02,2026-02-07 12:00:00,6,14,0,Voicemail,Genesys,0
C0254200,L102542,SDR02,2026-04-08 16:00:00,11,26,0,Voicemail,Genesys,0
C0254300,L102543,SDR01,2026-05-20 08:00:00,3,39,0,Voicemail,Genesys,0
C0254301,L102543,SDR01,2026-05-14 18:00:00,13,92,1,Connected - Discovery,Manual,1
C0254400,L102544,SDR02,2026-07-05 08:00:00,3,21,0,Wrong Number,Genesys,0
C0254401,L102544,SDR02,2026-07-03 09:00:00,4,18,0,No Answer,Genesys,0
C0254500,L102545,SDR01,2026-03-19 09:00:00,4,22,0,No Answer,Manual,1
C0254501,L102545,SDR01,2026-03-15 15:00:00,10,543,1,Connected - Demo Scheduled,Manual,0
C0254502,L102545,AE09,2026-03-12 10:00:00,5,24,0,Busy,Manual,0
C0254600,L102546,SDR04,2026-06-09 17:00:00,12,382,1,Connected - Demo Scheduled,Manual,0
C0254601,L102546,SDR04,2026-06-18 15:00:00,10,410,1,Connected - Discovery,Genesys,0
C0254602,L102546,AE06,2026-06-06 20:00:00,15,336,1,Connected - Discovery,Genesys,0
C0254603,L102546,AE01,2026-06-12 18:00:00,13,39,0,No Answer,Genesys,0
C0254604,L102546,AE05,2026-06-16 17:00:00,12,234,1,Connected - Demo Scheduled,Genesys,0
C0254800,L102548,SDR02,2026-05-27 16:00:00,10,517,1,Connected - Follow-up,Genesys,0
C0254801,L102548,SDR02,2026-05-26 17:00:00,11,79,1,Connected - Follow-up,Genesys,0
C0254802,L102548,AE02,2026-05-27 10:00:00,4,189,1,Connected - Demo Scheduled,Manual,1
C0254803,L102548,AE06,2026-05-25 21:00:00,15,341,1,Connected - Discovery,Genesys,0
C0254900,L102549,SDR02,2026-04-20 15:00:00,9,231,1,Connected - Discovery,Genesys,0
C0255000,L102550,SDR01,2026-05-30 20:00:00,15,412,1,Connected - Demo Scheduled,Genesys,0
C0255100,L102551,SDR02,2026-05-20 16:00:00,10,40,0,Busy,Genesys,0
C0255101,L102551,SDR02,2026-05-28 20:00:00,14,212,1,Connected - Discovery,Genesys,0
C0255102,L102551,AE03,2026-05-17 12:00:00,6,336,1,Connected - Discovery,Genesys,0
C0255103,L102551,AE05,2026-05-30 14:00:00,8,20,0,No Answer,Genesys,0
C0255200,L102552,SDR01,2026-04-12 20:00:00,15,122,1,Connected - Follow-up,Genesys,0
C0255201,L102552,SDR01,2026-04-13 16:00:00,11,378,1,Connected - Follow-up,Genesys,1
C0255202,L102552,AE03,2026-04-18 09:00:00,4,344,1,Connected - Discovery,Manual,0
C0255300,L102553,SDR02,2026-02-24 17:00:00,13,14,0,No Answer,Genesys,0
C0255301,L102553,SDR02,2026-02-16 08:00:00,4,29,0,Wrong Number,Genesys,0
C0255400,L102554,SDR02,2026-04-06 18:00:00,14,23,0,Busy,Genesys,0
C0255401,L102554,SDR02,2026-04-17 16:00:00,12,11,0,Wrong Number,Genesys,0
C0255402,L102554,AE04,2026-04-15 11:00:00,7,31,0,No Answer,Genesys,0
C0255403,L102554,AE06,2026-04-09 10:00:00,6,24,0,No Answer,Genesys,0
C0255500,L102555,SDR01,2026-06-09 08:00:00,3,22,0,No Answer,Genesys,0
C0255600,L102556,SDR02,2026-07-06 15:00:00,9,305,1,Connected - Discovery,Genesys,0
C0255800,L102558,SDR01,2026-02-08 15:00:00,10,391,1,Connected - Follow-up,Manual,0
C0255801,L102558,SDR01,2026-02-12 17:00:00,12,21,0,Wrong Number,Genesys,0
C0255802,L102558,AE08,2026-02-08 16:00:00,11,226,1,Connected - Discovery,Genesys,1
C0255803,L102558,AE08,2026-02-02 19:00:00,14,484,1,Connected - Demo Scheduled,Genesys,0
C0255804,L102558,AE08,2026-02-15 10:00:00,5,406,1,Connected - Discovery,Manual,0
C0256000,L102560,SDR02,2026-01-21 16:00:00,10,388,1,Connected - Discovery,Genesys,1
C0256100,L102561,SDR01,2026-05-07 12:00:00,7,40,0,Busy,Manual,0
C0256101,L102561,SDR01,2026-05-12 20:00:00,15,440,1,Connected - Discovery,Genesys,0
C0256102,L102561,AE08,2026-05-07 08:00:00,3,509,1,Connected - Follow-up,Genesys,0
C0256300,L102563,SDR02,2026-01-13 21:00:00,17,346,1,Connected - Demo Scheduled,Genesys,0
C0256301,L102563,SDR02,2026-01-14 14:00:00,10,62,1,Connected - Demo Scheduled,Manual,0
C0256500,L102565,SDR02,2026-06-27 10:00:00,4,335,1,Connected - Follow-up,Genesys,1
C0256501,L102565,SDR02,2026-06-28 18:00:00,12,24,0,No Answer,Genesys,0
C0256502,L102565,AE05,2026-06-28 13:00:00,7,400,1,Connected - Demo Scheduled,Genesys,1
C0256503,L102565,AE02,2026-06-22 21:00:00,15,333,1,Connected - Demo Scheduled,Genesys,0
C0256600,L102566,SDR02,2026-06-16 21:00:00,15,196,1,Connected - Discovery,Manual,1
C0256700,L102567,SDR02,2026-03-23 10:00:00,6,427,1,Connected - Demo Scheduled,Genesys,0
C0256701,L102567,SDR02,2026-03-13 17:00:00,13,427,1,Connected - Follow-up,Manual,0
C0256702,L102567,AE08,2026-03-16 13:00:00,9,335,1,Connected - Discovery,Manual,0
C0256703,L102567,AE09,2026-03-25 13:00:00,9,341,1,Connected - Follow-up,Genesys,0
C0256800,L102568,SDR01,2026-01-20 13:00:00,7,411,1,Connected - Discovery,Genesys,0
C0256801,L102568,SDR01,2026-01-28 17:00:00,11,15,0,Wrong Number,Genesys,0
C0256802,L102568,AE08,2026-01-21 13:00:00,7,597,1,Connected - Follow-up,Genesys,0
C0256803,L102568,AE08,2026-02-01 16:00:00,10,163,1,Connected - Follow-up,Genesys,0
C0256900,L102569,SDR02,2026-06-30 15:00:00,10,24,0,Busy,Genesys,0
C0257000,L102570,SDR01,2026-06-29 15:00:00,9,24,0,No Answer,Manual,0
C0257001,L102570,SDR01,2026-06-26 15:00:00,9,301,1,Connected - Discovery,Genesys,0
C0257002,L102570,AE04,2026-06-20 20:00:00,14,232,1,Connected - Demo Scheduled,Genesys,0
C0257100,L102571,SDR01,2026-04-19 12:00:00,7,17,0,No Answer,Manual,0
C0257101,L102571,SDR01,2026-04-16 18:00:00,13,440,1,Connected - Discovery,Genesys,0
C0257102,L102571,AE09,2026-04-22 18:00:00,13,607,1,Connected - Discovery,Genesys,1
C0257300,L102573,SDR02,2026-01-11 20:00:00,15,456,1,Connected - Follow-up,Genesys,0
C0257301,L102573,SDR02,2026-01-03 09:00:00,4,9,0,Voicemail,Genesys,1
C0257400,L102574,SDR01,2026-04-26 09:00:00,4,173,1,Connected - Demo Scheduled,Genesys,0
C0257401,L102574,SDR01,2026-05-03 11:00:00,6,34,0,No Answer,Genesys,0
C0257600,L102576,SDR02,2026-06-19 18:00:00,12,8,0,Voicemail,Manual,0
C0257601,L102576,SDR02,2026-06-30 18:00:00,12,272,1,Connected - Discovery,Genesys,1
C0257700,L102577,SDR01,2026-05-14 15:00:00,10,472,1,Connected - Demo Scheduled,Manual,0
C0257800,L102578,SDR02,2026-06-27 09:00:00,4,17,0,No Answer,Genesys,0
C0257900,L102579,SDR01,2026-04-13 14:00:00,8,277,1,Connected - Follow-up,Genesys,0
C0257901,L102579,SDR01,2026-04-15 08:00:00,2,78,1,Connected - Follow-up,Genesys,0
C0258000,L102580,SDR04,2026-01-25 19:00:00,15,23,0,Busy,Manual,0
C0258001,L102580,SDR04,2026-01-17 14:00:00,10,41,0,No Answer,Genesys,0
C0258002,L102580,AE09,2026-01-19 17:00:00,13,299,1,Connected - Follow-up,Genesys,0
C0258003,L102580,AE09,2026-01-20 18:00:00,14,375,1,Connected - Discovery,Manual,0
C0258100,L102581,SDR02,2026-01-16 21:00:00,17,318,1,Connected - Discovery,Genesys,0
C0258101,L102581,SDR02,2026-01-17 15:00:00,11,17,0,Wrong Number,Genesys,0
C0258200,L102582,SDR01,2026-03-09 15:00:00,10,59,1,Connected - Discovery,Genesys,0
C0258201,L102582,SDR01,2026-03-15 14:00:00,9,29,0,Voicemail,Genesys,0
C0258202,L102582,AE04,2026-03-05 10:00:00,5,26,0,No Answer,Manual,0
C0258300,L102583,SDR02,2026-05-23 09:00:00,3,37,0,Wrong Number,Genesys,1
C0258301,L102583,SDR02,2026-05-25 17:00:00,11,278,1,Connected - Discovery,Genesys,0
C0258302,L102583,AE02,2026-05-19 17:00:00,11,144,1,Connected - Follow-up,Genesys,0
