lead_id,bot_variant,first_bot_touch_at,first_touch_local_hour,after_hours_flag,num_messages_sent,replied_flag,meeting_booked_by_bot_flag,handoff_to_rep_delay_minutes
L103813,Periskope-B,2026-05-27 06:00:00,2,1,6,0,0,67
L103814,Periskope-A,2026-02-10 00:00:00,19,1,6,0,0,110
L103817,Periskope-A,2026-01-19 02:00:00,20,1,9,0,0,69
L103820,Periskope-A,2026-04-23 19:00:00,13,0,3,0,0,39
L103821,Periskope-B,2026-04-21 17:00:00,12,0,9,0,0,34
L103822,Periskope-A,2026-05-08 04:00:00,22,1,3,0,0,166
L103823,Periskope-A,2026-02-16 22:00:00,16,0,4,0,0,79
L103826,Periskope-B,2026-06-07 11:00:00,5,1,8,1,0,36
L103828,Periskope-A,2026-04-16 22:00:00,16,0,8,0,0,74
L103829,Periskope-B,2026-03-24 17:00:00,12,0,9,1,1,101
L103831,Periskope-A,2026-03-16 15:00:00,10,0,5,1,1,10
L103834,Periskope-A,2026-01-28 05:00:00,23,1,7,0,0,128
L103835,Periskope-A,2026-06-01 01:00:00,20,1,3,1,0,31
L103836,Periskope-A,2026-04-13 17:00:00,11,0,7,0,0,61
L103837,Periskope-A,2026-06-18 00:00:00,20,1,7,0,0,37
L103842,Periskope-B,2026-04-08 16:00:00,12,0,7,0,0,279
L103844,Periskope-A,2026-02-24 22:00:00,18,0,4,0,0,113
L103845,Periskope-A,2026-06-19 18:00:00,12,0,4,0,0,144
L103846,Periskope-A,2026-04-04 01:00:00,19,1,8,0,0,5
L103848,Periskope-A,2026-04-04 07:00:00,2,1,8,0,0,47
L103850,Periskope-B,2026-06-08 03:00:00,22,1,7,0,0,5
L103851,Periskope-A,2026-05-19 11:00:00,5,1,7,1,1,59
L103852,Periskope-A,2026-05-10 18:00:00,12,0,7,0,0,125
L103854,Periskope-A,2026-02-06 00:00:00,18,0,9,0,0,19
L103855,Periskope-B,2026-06-14 09:00:00,4,1,6,0,0,206
L103856,Periskope-A,2026-02-14 10:00:00,5,1,8,1,0,92
L103860,Periskope-A,2026-05-24 22:00:00,17,0,2,0,0,103
L103863,Periskope-A,2026-06-05 14:00:00,9,0,9,0,0,50
L103864,Periskope-A,2026-01-12 00:00:00,20,1,9,1,0,45
L103866,Periskope-A,2026-06-19 08:00:00,3,1,7,0,0,44
L103867,Periskope-A,2026-04-23 16:00:00,11,0,6,0,0,189
L103868,Periskope-A,2026-03-31 17:00:00,11,0,6,1,0,32
L103871,Periskope-A,2026-04-14 18:00:00,12,0,9,0,0,52
L103873,Periskope-A,2026-01-30 09:00:00,3,1,5,0,0,78
L103874,Periskope-B,2026-05-01 12:00:00,6,1,9,0,0,58
L103875,Periskope-B,2026-05-14 08:00:00,3,1,6,0,0,52
L103876,Periskope-A,2026-05-11 01:00:00,19,1,7,0,0,123
L103878,Periskope-A,2026-05-08 02:00:00,20,1,3,0,0,128
L103881,Periskope-B,2026-06-03 21:00:00,15,0,3,0,0,72
L103882,Periskope-B,2026-04-06 03:00:00,23,1,2,0,0,66
L103883,Periskope-A,2026-03-27 07:00:00,3,1,7,0,0,106
L103884,Periskope-A,2026-05-13 12:00:00,7,1,4,1,1,51
L103885,Periskope-B,2026-04-05 11:00:00,6,1,5,0,0,5
L103886,Periskope-A,2026-04-11 17:00:00,11,0,7,0,0,112
L103887,Periskope-A,2026-02-26 08:00:00,2,1,6,0,0,57
L103889,Periskope-A,2026-06-26 01:00:00,20,1,7,0,0,161
L103890,Periskope-A,2026-01-26 14:00:00,10,0,7,1,0,37
L103891,Periskope-B,2026-05-15 13:00:00,7,1,7,0,0,59
L103893,Periskope-A,2026-03-08 06:00:00,1,1,7,1,0,192
L103894,Periskope-A,2026-06-26 10:00:00,4,1,7,0,0,96
L103895,Periskope-A,2026-02-01 10:00:00,4,1,9,0,0,91
L103896,Periskope-A,2026-03-11 07:00:00,2,1,9,1,1,59
L103898,Periskope-B,2026-05-14 00:00:00,19,1,6,0,0,265
L103900,Periskope-B,2026-04-18 08:00:00,4,1,3,0,0,69
L103905,Periskope-A,2026-02-10 20:00:00,15,0,9,1,0,82
L103907,Periskope-B,2026-06-05 07:00:00,1,1,5,0,0,111
L103908,Periskope-A,2026-04-29 12:00:00,7,1,8,1,1,35
L103909,Periskope-B,2026-03-12 07:00:00,1,1,8,0,0,5
L103911,Periskope-A,2026-06-06 10:00:00,4,1,4,0,0,5
L103912,Periskope-B,2026-05-25 15:00:00,11,0,4,0,0,238
L103914,Periskope-A,2026-04-18 13:00:00,7,1,4,0,0,75
L103915,Periskope-B,2026-04-23 05:00:00,0,1,9,0,0,149
L103916,Periskope-B,2026-03-28 00:00:00,19,1,2,1,1,5
L103917,Periskope-B,2026-06-18 22:00:00,16,0,4,0,0,38
L103919,Periskope-A,2026-02-18 16:00:00,11,0,6,0,0,127
L103920,Periskope-A,2026-01-19 22:00:00,17,0,3,1,0,62
L103921,Periskope-A,2026-05-07 00:00:00,19,1,5,1,0,60
L103922,Periskope-B,2026-04-28 01:00:00,19,1,7,0,0,31
L103924,Periskope-A,2026-04-10 20:00:00,15,0,7,0,0,37
L103926,Periskope-B,2026-03-23 12:00:00,6,1,6,1,0,49
L103928,Periskope-A,2026-05-02 03:00:00,23,1,9,0,0,47
L103929,Periskope-B,2026-05-04 01:00:00,20,1,9,0,0,184
L103931,Periskope-A,2026-03-04 09:00:00,4,1,2,1,0,144
L103932,Periskope-A,2026-02-28 22:00:00,16,0,4,0,0,69
L103933,Periskope-A,2026-01-15 12:00:00,6,1,4,0,0,37
L103935,Periskope-A,2026-03-28 14:00:00,9,0,7,0,0,53
L103936,Periskope-B,2026-05-17 08:00:00,3,1,3,1,0,305
L103937,Periskope-B,2026-05-19 00:00:00,19,1,6,1,0,64
L103938,Periskope-A,2026-01-27 18:00:00,13,0,8,0,0,55
L103940,Periskope-B,2026-04-03 04:00:00,22,1,8,0,0,149
L103941,Periskope-A,2026-03-04 09:00:00,4,1,9,0,0,5
L103944,Periskope-A,2026-05-15 21:00:00,15,0,8,0,0,30
L103947,Periskope-A,2026-06-04 10:00:00,5,1,4,0,0,5
L103948,Periskope-A,2026-01-09 14:00:00,9,0,3,0,0,94
L103949,Periskope-A,2026-03-23 01:00:00,20,1,6,0,0,115
L103950,Periskope-B,2026-05-25 11:00:00,5,1,3,1,0,163
L103951,Periskope-B,2026-06-22 21:00:00,15,0,6,1,0,174
L103952,Periskope-A,2026-02-16 11:00:00,6,1,3,1,0,189
L103957,Periskope-A,2026-06-12 17:00:00,13,0,6,0,0,37
L103958,Periskope-A,2026-05-05 08:00:00,3,1,4,1,0,5
L103959,Periskope-A,2026-03-31 17:00:00,13,0,5,1,0,71
L103962,Periskope-A,2026-02-19 05:00:00,0,1,9,0,0,15
L103963,Periskope-A,2026-01-28 22:00:00,18,0,8,0,0,128
L103966,Periskope-A,2026-01-25 04:00:00,23,1,8,1,0,83
L103968,Periskope-A,2026-04-09 15:00:00,11,0,2,0,0,5
L103970,Periskope-B,2026-03-25 08:00:00,2,1,3,0,0,81
L103972,Periskope-A,2026-02-10 10:00:00,5,1,6,1,1,5
L103973,Periskope-B,2026-03-22 02:00:00,20,1,3,0,0,17
L103974,Periskope-B,2026-05-05 21:00:00,15,0,8,1,0,42
L103975,Periskope-B,2026-03-18 18:00:00,14,0,2,0,0,38
L103976,Periskope-B,2026-04-09 09:00:00,5,1,4,0,0,51
L103977,Periskope-A,2026-04-07 00:00:00,20,1,6,0,0,226
L103978,Periskope-A,2026-02-20 03:00:00,23,1,9,1,1,44
L103980,Periskope-A,2026-03-20 00:00:00,18,0,5,0,0,64
L103982,Periskope-B,2026-05-07 04:00:00,22,1,3,0,0,129
L103983,Periskope-B,2026-04-23 09:00:00,4,1,3,0,0,5
L103984,Periskope-A,2026-02-27 17:00:00,11,0,9,0,0,10
L103985,Periskope-B,2026-03-09 18:00:00,13,0,9,0,0,5
L103986,Periskope-A,2026-03-01 14:00:00,9,0,8,1,1,5
L103988,Periskope-A,2026-05-18 19:00:00,15,0,8,1,0,26
L103989,Periskope-A,2026-01-20 09:00:00,5,1,9,0,0,16
L103990,Periskope-B,2026-03-17 18:00:00,13,0,3,0,0,118
L103991,Periskope-A,2026-01-04 21:00:00,16,0,7,0,0,90
L103992,Periskope-B,2026-03-23 05:00:00,23,1,4,0,0,91
L103994,Periskope-B,2026-03-02 19:00:00,14,0,7,1,0,35
L103995,Periskope-A,2026-03-24 12:00:00,6,1,5,0,0,67
L103996,Periskope-A,2026-03-01 18:00:00,14,0,7,0,0,16
L103997,Periskope-A,2026-03-15 22:00:00,18,0,4,0,0,57
L103998,Periskope-A,2026-05-19 22:00:00,17,0,3,0,0,141
L103999,Periskope-A,2026-05-28 11:00:00,5,1,4,0,0,112
L104000,Periskope-A,2026-01-04 15:00:00,10,0,7,0,0,6
L104001,Periskope-B,2026-03-10 04:00:00,23,1,6,0,0,16
L104002,Periskope-B,2026-06-03 06:00:00,1,1,2,0,0,59
L104003,Periskope-B,2026-04-08 19:00:00,14,0,3,0,0,5
L104005,Periskope-A,2026-04-18 10:00:00,4,1,9,1,0,119
L104006,Periskope-A,2026-01-29 03:00:00,21,1,3,0,0,93
L104010,Periskope-B,2026-05-19 19:00:00,14,0,2,0,0,5
L104011,Periskope-A,2026-03-06 08:00:00,4,1,8,0,0,86
L104012,Periskope-A,2026-06-06 02:00:00,21,1,6,1,0,90
L104013,Periskope-B,2026-03-18 20:00:00,15,0,2,1,1,56
L104015,Periskope-A,2026-01-21 08:00:00,4,1,5,1,0,88
L104016,Periskope-A,2026-01-18 15:00:00,9,0,6,0,0,98
L104018,Periskope-A,2026-06-01 10:00:00,4,1,2,0,0,92
L104019,Periskope-B,2026-06-21 08:00:00,2,1,9,0,0,62
L104020,Periskope-A,2026-03-01 17:00:00,11,0,5,0,0,15
L104022,Periskope-A,2026-06-28 22:00:00,17,0,8,0,0,35
L104023,Periskope-A,2026-04-19 06:00:00,1,1,5,0,0,5
L104024,Periskope-A,2026-02-16 20:00:00,15,0,2,0,0,173
L104025,Periskope-B,2026-05-21 23:00:00,17,0,2,0,0,13
L104031,Periskope-A,2026-04-27 07:00:00,3,1,5,0,0,55
L104032,Periskope-A,2026-02-20 03:00:00,21,1,9,0,0,15
L104035,Periskope-A,2026-06-27 19:00:00,13,0,9,1,0,57
L104036,Periskope-B,2026-05-14 19:00:00,13,0,3,1,0,218
L104037,Periskope-A,2026-01-10 11:00:00,5,1,9,0,0,77
L104038,Periskope-A,2026-03-09 19:00:00,13,0,2,0,0,5
L104039,Periskope-B,2026-03-24 20:00:00,14,0,8,0,0,159
L104041,Periskope-A,2026-04-11 12:00:00,7,1,2,0,0,58
L104045,Periskope-B,2026-03-03 00:00:00,20,1,8,0,0,42
L104046,Periskope-A,2026-01-18 17:00:00,12,0,7,0,0,50
L104047,Periskope-A,2026-06-28 12:00:00,6,1,9,0,0,5
L104054,Periskope-A,2026-04-05 16:00:00,10,0,7,0,0,67
L104057,Periskope-A,2026-03-28 16:00:00,11,0,8,0,0,144
L104059,Periskope-A,2026-06-29 06:00:00,1,1,7,0,0,36
L104060,Periskope-A,2026-02-24 20:00:00,15,0,8,0,0,130
L104061,Periskope-A,2026-03-27 20:00:00,14,0,4,0,0,55
L104064,Periskope-A,2026-02-07 08:00:00,3,1,9,1,0,23
L104065,Periskope-A,2026-01-11 08:00:00,2,1,8,0,0,116
L104066,Periskope-B,2026-05-14 10:00:00,4,1,8,0,0,249
L104067,Periskope-A,2026-06-21 14:00:00,9,0,4,1,0,24
L104068,Periskope-B,2026-06-28 08:00:00,3,1,5,0,0,41
L104071,Periskope-A,2026-04-04 00:00:00,18,0,7,0,0,163
L104072,Periskope-A,2026-01-09 22:00:00,17,0,5,0,0,56
L104076,Periskope-A,2026-01-04 11:00:00,6,1,9,1,0,61
L104079,Periskope-B,2026-04-02 13:00:00,9,0,6,0,0,38
L104080,Periskope-A,2026-06-28 01:00:00,19,1,9,0,0,5
L104082,Periskope-B,2026-06-28 20:00:00,14,0,4,0,0,37
L104085,Periskope-B,2026-04-02 22:00:00,17,0,3,0,0,82
L104087,Periskope-A,2026-06-05 13:00:00,8,0,6,0,0,76
L104088,Periskope-A,2026-01-30 06:00:00,0,1,6,1,0,87
L104093,Periskope-B,2026-06-06 06:00:00,2,1,7,0,0,22
L104094,Periskope-B,2026-06-06 06:00:00,2,1,8,1,1,49
L104096,Periskope-B,2026-03-03 15:00:00,9,0,4,0,0,118
L104097,Periskope-B,2026-04-07 02:00:00,21,1,4,0,0,41
L104098,Periskope-A,2026-06-17 02:00:00,20,1,8,0,0,31
L104100,Periskope-A,2026-02-11 10:00:00,6,1,7,0,0,69
L104102,Periskope-B,2026-05-10 14:00:00,8,0,4,0,0,97
L104105,Periskope-A,2026-01-08 08:00:00,3,1,2,1,1,105
L104109,Periskope-A,2026-02-08 10:00:00,5,1,5,0,0,45
L104110,Periskope-A,2026-05-12 04:00:00,23,1,9,0,0,23
L104111,Periskope-B,2026-05-05 09:00:00,3,1,2,0,0,97
L104112,Periskope-B,2026-03-25 19:00:00,15,0,7,0,0,72
L104113,Periskope-A,2026-02-03 22:00:00,16,0,9,0,0,104
L104115,Periskope-B,2026-05-03 07:00:00,2,1,8,0,0,65
L104117,Periskope-A,2026-02-19 08:00:00,3,1,8,1,0,99
L104118,Periskope-B,2026-04-02 07:00:00,3,1,2,0,0,9
L104119,Periskope-A,2026-03-06 15:00:00,10,0,5,0,0,25
L104120,Periskope-B,2026-03-14 21:00:00,15,0,8,0,0,36
L104127,Periskope-B,2026-03-08 14:00:00,8,0,9,0,0,88
L104128,Periskope-A,2026-01-20 08:00:00,4,1,7,1,1,119
L104131,Periskope-A,2026-04-14 02:00:00,20,1,7,0,0,46
L104133,Periskope-A,2026-02-08 04:00:00,22,1,5,0,0,42
L104134,Periskope-A,2026-01-10 05:00:00,0,1,8,1,0,53
L104135,Periskope-A,2026-06-12 20:00:00,14,0,3,0,0,101
L104137,Periskope-A,2026-03-05 00:00:00,19,1,3,0,0,10
L104138,Periskope-B,2026-05-17 04:00:00,23,1,2,0,0,55
L104139,Periskope-A,2026-01-09 07:00:00,3,1,5,0,0,77
L104140,Periskope-B,2026-04-15 16:00:00,11,0,5,0,0,90
L104141,Periskope-A,2026-04-02 18:00:00,12,0,5,1,0,100
L104142,Periskope-B,2026-04-13 00:00:00,19,1,7,1,0,5
L104143,Periskope-A,2026-01-24 10:00:00,4,1,6,0,0,35
L104144,Periskope-A,2026-06-23 11:00:00,6,1,5,1,1,90
L104145,Periskope-A,2026-02-13 11:00:00,6,1,9,1,1,5
L104146,Periskope-A,2026-05-05 01:00:00,20,1,9,0,0,151
L104147,Periskope-B,2026-05-18 08:00:00,3,1,7,0,0,59
L104149,Periskope-A,2026-01-26 18:00:00,13,0,6,1,0,6
L104150,Periskope-A,2026-02-24 19:00:00,13,0,8,1,1,52
L104154,Periskope-A,2026-02-11 01:00:00,20,1,7,0,0,65
L104155,Periskope-A,2026-04-22 00:00:00,18,0,2,0,0,26
L104156,Periskope-A,2026-01-29 23:00:00,18,0,9,0,0,74
L104157,Periskope-A,2026-05-09 20:00:00,15,0,7,0,0,8
L104158,Periskope-B,2026-03-19 11:00:00,6,1,4,1,1,5
L104160,Periskope-B,2026-05-07 01:00:00,20,1,6,0,0,128
L104161,Periskope-A,2026-06-30 04:00:00,23,1,4,0,0,105
L104162,Periskope-A,2026-03-30 16:00:00,12,0,4,0,0,40
L104163,Periskope-A,2026-03-04 06:00:00,1,1,4,0,0,5
L104164,Periskope-B,2026-04-06 00:00:00,19,1,5,1,0,45
L104165,Periskope-A,2026-01-30 23:00:00,18,0,3,0,0,39
L104167,Periskope-B,2026-04-05 23:00:00,18,0,9,1,1,40
L104168,Periskope-A,2026-05-30 14:00:00,8,0,5,0,0,5
L104169,Periskope-B,2026-04-08 11:00:00,6,1,5,0,0,222
L104170,Periskope-B,2026-05-22 17:00:00,11,0,7,0,0,80
L104171,Periskope-A,2026-02-03 05:00:00,23,1,4,0,0,105
L104173,Periskope-A,2026-04-22 14:00:00,8,0,5,0,0,7
L104174,Periskope-A,2026-03-05 22:00:00,16,0,8,0,0,5
L104176,Periskope-A,2026-01-15 19:00:00,14,0,2,0,0,43
L104177,Periskope-B,2026-06-18 08:00:00,3,1,8,1,0,200
L104179,Periskope-A,2026-02-19 10:00:00,5,1,7,0,0,99
L104185,Periskope-A,2026-02-14 03:00:00,22,1,2,1,1,5
L104186,Periskope-B,2026-03-02 21:00:00,16,0,5,0,0,56
L104189,Periskope-A,2026-01-07 00:00:00,19,1,6,0,0,96
L104192,Periskope-A,2026-02-20 17:00:00,12,0,8,1,0,70
L104195,Periskope-B,2026-03-10 17:00:00,12,0,2,0,0,82
L104196,Periskope-B,2026-03-17 02:00:00,21,1,2,0,0,29
L104197,Periskope-A,2026-03-11 06:00:00,2,1,8,0,0,28
L104199,Periskope-A,2026-03-04 05:00:00,0,1,2,1,0,79
L104200,Periskope-A,2026-03-05 16:00:00,10,0,2,0,0,147
L104201,Periskope-B,2026-03-01 11:00:00,5,1,4,0,0,94
L104202,Periskope-A,2026-03-03 02:00:00,20,1,8,0,0,61
L104203,Periskope-A,2026-01-19 05:00:00,0,1,9,1,0,5
L104208,Periskope-A,2026-02-24 20:00:00,15,0,3,0,0,53
L104209,Periskope-A,2026-05-17 19:00:00,13,0,3,0,0,5
L104210,Periskope-A,2026-04-19 18:00:00,12,0,3,1,1,58
L104211,Periskope-A,2026-07-01 17:00:00,13,0,5,0,0,73
L104212,Periskope-A,2026-03-07 21:00:00,15,0,3,1,0,91
L104213,Periskope-B,2026-06-19 02:00:00,21,1,9,0,0,30
L104215,Periskope-B,2026-04-02 05:00:00,0,1,9,1,1,195
L104216,Periskope-B,2026-05-26 19:00:00,14,0,8,1,0,52
L104217,Periskope-B,2026-04-09 06:00:00,1,1,8,0,0,63
L104219,Periskope-A,2026-02-27 23:00:00,17,0,4,0,0,45
L104220,Periskope-A,2026-01-08 09:00:00,3,1,8,0,0,98
L104221,Periskope-B,2026-05-22 03:00:00,21,1,8,1,1,5
L104222,Periskope-A,2026-01-13 08:00:00,4,1,2,0,0,95
L104223,Periskope-A,2026-05-21 20:00:00,14,0,5,0,0,118
L104226,Periskope-A,2026-03-30 06:00:00,0,1,6,0,0,30
L104227,Periskope-B,2026-06-13 05:00:00,0,1,4,0,0,5
L104229,Periskope-B,2026-03-20 03:00:00,21,1,4,0,0,63
L104233,Periskope-A,2026-05-28 18:00:00,13,0,8,0,0,74
L104236,Periskope-A,2026-01-13 07:00:00,1,1,9,1,1,5
L104238,Periskope-A,2026-04-02 05:00:00,23,1,7,0,0,5
L104239,Periskope-A,2026-01-20 22:00:00,17,0,8,1,1,5
L104240,Periskope-A,2026-06-17 20:00:00,15,0,3,0,0,5
L104241,Periskope-A,2026-06-30 04:00:00,23,1,5,1,1,96
L104243,Periskope-A,2026-05-22 03:00:00,23,1,7,1,0,142
L104245,Periskope-A,2026-01-19 11:00:00,5,1,6,1,0,5
L104246,Periskope-A,2026-02-21 17:00:00,12,0,5,0,0,47
L104247,Periskope-B,2026-04-29 02:00:00,20,1,2,0,0,14
L104248,Periskope-A,2026-01-25 08:00:00,3,1,3,0,0,102
L104249,Periskope-A,2026-01-08 12:00:00,6,1,7,0,0,56
L104250,Periskope-A,2026-05-04 04:00:00,23,1,9,1,0,62
L104252,Periskope-A,2026-05-16 04:00:00,22,1,6,1,1,40
L104256,Periskope-B,2026-04-05 12:00:00,8,1,9,0,0,132
L104259,Periskope-A,2026-01-19 22:00:00,18,0,5,0,0,16
L104261,Periskope-A,2026-02-19 22:00:00,17,0,2,0,0,5
L104263,Periskope-A,2026-03-16 22:00:00,16,0,8,0,0,38
L104264,Periskope-A,2026-06-06 12:00:00,7,1,6,0,0,5
L104266,Periskope-A,2026-05-02 14:00:00,8,0,7,0,0,43
L104267,Periskope-B,2026-03-24 01:00:00,19,1,8,0,0,101
L104268,Periskope-B,2026-03-25 02:00:00,20,1,9,1,0,5
L104270,Periskope-A,2026-06-26 02:00:00,21,1,7,1,0,86
L104271,Periskope-A,2026-03-13 03:00:00,22,1,6,0,0,98
L104272,Periskope-B,2026-06-03 06:00:00,0,1,4,1,0,139
L104273,Periskope-B,2026-03-18 18:00:00,13,0,7,1,1,39
L104274,Periskope-A,2026-01-10 05:00:00,23,1,8,0,0,69
L104278,Periskope-B,2026-06-06 14:00:00,10,0,3,0,0,161
L104279,Periskope-B,2026-06-13 19:00:00,15,0,6,0,0,208
L104280,Periskope-B,2026-06-16 05:00:00,0,1,7,1,0,284
L104282,Periskope-B,2026-05-20 04:00:00,23,1,5,0,0,9
L104283,Periskope-A,2026-03-02 04:00:00,22,1,6,0,0,54
L104284,Periskope-B,2026-05-16 21:00:00,15,0,7,0,0,77
L104285,Periskope-A,2026-04-03 02:00:00,22,1,5,0,0,38
L104286,Periskope-A,2026-01-11 13:00:00,8,1,5,0,0,66
L104287,Periskope-A,2026-03-17 04:00:00,0,1,8,1,0,133
L104288,Periskope-B,2026-03-26 04:00:00,23,1,2,0,0,230
L104289,Periskope-A,2026-02-17 11:00:00,5,1,8,0,0,5
L104292,Periskope-A,2026-01-11 18:00:00,12,0,9,0,0,36
L104295,Periskope-A,2026-03-06 09:00:00,4,1,8,0,0,85
L104297,Periskope-A,2026-04-13 13:00:00,8,0,9,1,1,124
L104298,Periskope-B,2026-04-12 20:00:00,14,0,8,0,0,25
L104299,Periskope-B,2026-03-18 15:00:00,10,0,2,0,0,54
L104305,Periskope-B,2026-06-27 14:00:00,9,0,2,0,0,51
L104306,Periskope-A,2026-01-04 10:00:00,4,1,9,1,1,5
L104307,Periskope-A,2026-05-23 03:00:00,22,1,4,0,0,38
L104308,Periskope-A,2026-04-02 14:00:00,8,0,5,0,0,33
L104309,Periskope-B,2026-06-26 12:00:00,6,1,2,0,0,144
L104310,Periskope-B,2026-04-15 23:00:00,17,0,8,0,0,39
L104312,Periskope-A,2026-02-01 18:00:00,12,0,5,0,0,8
L104313,Periskope-A,2026-01-27 04:00:00,22,1,7,0,0,63
L104315,Periskope-B,2026-04-08 22:00:00,17,0,2,0,0,45
L104316,Periskope-A,2026-04-12 07:00:00,2,1,2,1,1,38
L104317,Periskope-A,2026-02-02 04:00:00,22,1,8,0,0,83
L104318,Periskope-A,2026-02-12 03:00:00,22,1,6,0,0,136
L104322,Periskope-A,2026-03-01 05:00:00,23,1,7,1,1,128
L104324,Periskope-A,2026-02-01 20:00:00,15,0,6,0,0,74
L104325,Periskope-A,2026-06-18 07:00:00,1,1,7,0,0,43
L104326,Periskope-A,2026-06-20 14:00:00,8,0,6,1,1,27
L104328,Periskope-B,2026-03-06 07:00:00,2,1,6,0,0,5
L104329,Periskope-B,2026-04-14 01:00:00,19,1,2,0,0,64
L104330,Periskope-A,2026-03-13 13:00:00,9,0,8,0,0,63
L104331,Periskope-A,2026-05-13 01:00:00,20,1,9,1,0,63
L104332,Periskope-A,2026-02-19 22:00:00,17,0,3,0,0,142
L104333,Periskope-A,2026-01-11 17:00:00,12,0,4,0,0,137
L104334,Periskope-A,2026-03-04 03:00:00,23,1,4,1,1,95
L104335,Periskope-A,2026-04-19 04:00:00,23,1,3,0,0,37
L104336,Periskope-A,2026-02-02 01:00:00,21,1,6,0,0,92
L104338,Periskope-A,2026-01-05 04:00:00,23,1,9,1,0,37
L104339,Periskope-A,2026-01-14 12:00:00,6,1,9,0,0,49
L104340,Periskope-A,2026-04-04 11:00:00,6,1,4,0,0,5
L104342,Periskope-A,2026-02-24 22:00:00,18,0,4,0,0,14
L104343,Periskope-A,2026-02-16 07:00:00,1,1,7,0,0,74
L104345,Periskope-A,2026-05-02 01:00:00,20,1,4,0,0,152
L104348,Periskope-B,2026-03-15 07:00:00,2,1,6,1,1,5
L104352,Periskope-A,2026-02-18 10:00:00,4,1,4,0,0,24
L104354,Periskope-A,2026-02-19 04:00:00,22,1,8,0,0,166
L104355,Periskope-A,2026-03-02 23:00:00,18,0,9,1,0,108
L104356,Periskope-A,2026-01-24 06:00:00,2,1,6,0,0,67
L104358,Periskope-A,2026-03-04 00:00:00,18,0,4,0,0,31
L104360,Periskope-A,2026-04-01 06:00:00,1,1,4,0,0,50
L104362,Periskope-A,2026-03-27 18:00:00,13,0,6,1,0,5
L104363,Periskope-A,2026-01-31 00:00:00,20,1,2,1,1,104
L104364,Periskope-A,2026-05-10 08:00:00,3,1,4,0,0,5
L104366,Periskope-A,2026-05-11 23:00:00,17,0,3,0,0,5
L104370,Periskope-A,2026-02-27 18:00:00,13,0,3,0,0,12
L104371,Periskope-A,2026-06-08 11:00:00,5,1,9,0,0,124
L104374,Periskope-A,2026-05-22 13:00:00,7,1,8,0,0,162
L104376,Periskope-A,2026-06-18 03:00:00,22,1,5,0,0,148
L104377,Periskope-A,2026-01-17 09:00:00,3,1,7,0,0,79
L104379,Periskope-A,2026-01-22 12:00:00,6,1,7,0,0,118
L104380,Periskope-A,2026-04-17 02:00:00,21,1,4,0,0,87
L104381,Periskope-A,2026-06-18 04:00:00,23,1,3,0,0,50
L104382,Periskope-B,2026-05-01 07:00:00,2,1,7,0,0,70
L104383,Periskope-A,2026-06-23 18:00:00,12,0,4,0,0,71
L104384,Periskope-B,2026-03-06 08:00:00,3,1,5,0,0,360
L104386,Periskope-B,2026-03-03 05:00:00,0,1,7,0,0,43
L104389,Periskope-A,2026-03-24 07:00:00,1,1,4,0,0,5
L104391,Periskope-A,2026-03-17 07:00:00,2,1,3,0,0,79
L104392,Periskope-A,2026-02-27 07:00:00,3,1,3,1,0,70
L104393,Periskope-A,2026-02-06 15:00:00,11,0,2,1,0,125
L104394,Periskope-A,2026-04-11 01:00:00,19,1,3,0,0,120
L104396,Periskope-A,2026-06-05 06:00:00,2,1,8,0,0,45
L104397,Periskope-A,2026-02-17 05:00:00,0,1,4,0,0,61
L104398,Periskope-B,2026-03-28 14:00:00,9,0,4,0,0,5
L104399,Periskope-B,2026-05-10 05:00:00,0,1,6,0,0,45
L104401,Periskope-A,2026-01-13 21:00:00,16,0,7,0,0,5
L104402,Periskope-A,2026-04-18 08:00:00,2,1,4,0,0,11
L104405,Periskope-A,2026-04-29 03:00:00,22,1,8,0,0,28
L104407,Periskope-B,2026-03-05 10:00:00,5,1,2,0,0,5
L104408,Periskope-A,2026-04-17 02:00:00,21,1,5,0,0,118
L104410,Periskope-B,2026-03-24 00:00:00,19,1,5,1,1,150
L104414,Periskope-A,2026-06-10 11:00:00,6,1,3,0,0,7
L104415,Periskope-A,2026-05-18 09:00:00,3,1,4,0,0,5
L104417,Periskope-B,2026-06-09 14:00:00,9,0,3,0,0,196
L104418,Periskope-A,2026-03-31 05:00:00,23,1,3,0,0,118
L104422,Periskope-A,2026-06-19 09:00:00,3,1,3,0,0,61
L104424,Periskope-A,2026-06-09 06:00:00,1,1,9,1,1,55
L104425,Periskope-A,2026-04-08 15:00:00,9,0,4,1,0,46
L104426,Periskope-A,2026-03-27 00:00:00,19,1,3,1,1,5
L104427,Periskope-A,2026-02-23 01:00:00,20,1,7,1,1,38
L104428,Periskope-A,2026-06-03 01:00:00,20,1,4,1,0,49
L104429,Periskope-A,2026-01-13 23:00:00,19,1,6,0,0,151
L104430,Periskope-A,2026-03-26 20:00:00,15,0,4,1,0,113
L104433,Periskope-A,2026-02-18 03:00:00,21,1,9,0,0,27
L104434,Periskope-A,2026-05-01 00:00:00,18,0,5,0,0,50
L104435,Periskope-B,2026-03-12 23:00:00,17,0,6,0,0,38
L104436,Periskope-A,2026-02-06 21:00:00,16,0,5,0,0,43
L104437,Periskope-A,2026-02-06 00:00:00,20,1,3,1,0,54
L104438,Periskope-B,2026-05-09 16:00:00,11,0,2,0,0,264
